URL,Station de service,Ville,Adresse,Coordinates,Energies,Lavage,Paiement,Produits & Services,Services,Club TotalEnergies,Truck,H2 Conversion
https://store.totalenergies.fr/fr_FR/NF033192,SARL TOCABEN AUTOMOBILES,LAMAGDELAINE,"318 ROUTE DE CAHORS  , 46090 LAMAGDELAINE, FRANCE","44.4692234,1.4828662","Excellium 98, Excellium Diesel, Diesel, SP95 e10, ",,"Visa, Carte Jubileo, Carte Club TotalEnergies, Mastercard, Eurotrafic, American Express, MOL, Mobility de TotalEnergies, Aral, ",,"Boutique, Baie de maintenance, Toilettes, Wifi, AdBlue bidon, ","Assistance Club 30 Jours, Club Truck, Cagnotte TotalEnergies, Jauge Cadeau, Carte Club acceptée, ",,
https://store.totalenergies.fr/fr_FR/NF033240,GARAGE FLAGEZ,MONTIGNY LE ROI,"18 avenue de haute meuse  , 52140 MONTIGNY LE ROI, FRANCE","48.0060557,5.486686499999999","Excellium Grand Froid, Excellium 98, Excellium Diesel, Diesel, SP95 e10, ",,"American Express, Mastercard, Eurotrafic, Visa, Carte Jubileo, Carte Club TotalEnergies, MOL, Mobility de TotalEnergies, Aral, ",,"Baie de maintenance, Boutique, Toilettes, Wifi, ","Assistance Club 30 Jours, Club Truck, Cagnotte TotalEnergies, Adhésion station, Jauge Cadeau, Carte Club acceptée, ",,
https://store.totalenergies.fr/fr_FR/NF033261,SARL GARAGE JEAN-TY,CHAMPHOL,"7 RTE DE ST PREST  , 28300 CHAMPHOL, FRANCE","48.467368,1.5067912","Excellium 98, SP 95, ",,"Mobility de TotalEnergies, Mastercard, Eurotrafic, Visa, Carte Jubileo, ",,,"Assistance Club 10 Jours, Carte Club acceptée, ",,
https://store.totalenergies.fr/fr_FR/NF033275,SARL DUVERGE,TARTAS,"rue Chanzy 381 , 40400 TARTAS, FRANCE","43.8285583,-0.8030318","SP95 e10, Excellium Diesel, Diesel, Excellium 98, ",,"MOL, Aral, Mobility de TotalEnergies, Carte Club TotalEnergies, Visa, Carte Jubileo, Mastercard, Eurotrafic, American Express, ",,"Toilettes, Boutique, Baie de maintenance, AdBlue bidon, ","Assistance Club 30 Jours, Club Truck, Cagnotte TotalEnergies, Adhésion station, Jauge Cadeau, Carte Club acceptée, ",,
https://store.totalenergies.fr/fr_FR/NF033333,ARCADIE AUTOMOBILES SAS,PAIMPOL,"ROUTE DE LANVOLLON D.7  , 22500 PAIMPOL, FRANCE","48.7480132,-3.038775","Excellium 98, Excellium Diesel, Diesel, SP95 e10, ",,"Mobility de TotalEnergies, MOL, American Express, Mastercard, Eurotrafic, Visa, Carte Jubileo, Aral, Carte Club TotalEnergies, ",,"Baie de maintenance, AdBlue bidon, ","Cagnotte TotalEnergies, ",,
https://store.totalenergies.fr/fr_FR/NF078624,TOTALENERGIES LASSERRE,MORNE A L'EAU - GUADELOUPE,"LASSERRE  , 97111 MORNE A L'EAU - GUADELOUPE, FRANCE","16.3282965,-61.4785718","SP 95, Excellium 98, Diesel, Fioul Premier, ",,"Mobility de TotalEnergies, Visa, Mastercard, ",,,,,
https://store.totalenergies.fr/fr_FR/NF078630,TOTALENEGIES SAINTE ANNE,SAINTE ANNE - GUADELOUPE,"CHATEAUBRUN  , 97180 SAINTE ANNE - GUADELOUPE, FRANCE","16.252332,-61.35352","SP 95, Excellium 98, Diesel, Fioul Premier, ",,"Mobility de TotalEnergies, Visa, Mastercard, ",,,,,
https://store.totalenergies.fr/fr_FR/NF078634,PETIT BOURG EST,PETIT BOURG EST - GUADELOUPE,"PETIT BOURG EST LIEU DIT ST JEAN  , 97170 PETIT BOURG EST - GUADELOUPE, FRANCE","16.1543451,-61.6771835","SP 95, Excellium 98, Diesel, Fioul Premier, ",,"Mobility de TotalEnergies, Visa, Mastercard, ",,,,,
https://store.totalenergies.fr/fr_FR/NF078636,TOTALENERGIES REUNION,LE PORT CEDEX - REUNION,"3 RUE JACQUES PREVERT RIVIERE DES GALETS  , 97827 LE PORT CEDEX - REUNION, FRANCE","-20.9589593,55.3221061","SP 95, Excellium 98, Diesel, Fioul Premier, ",,"Mobility de TotalEnergies, Visa, Mastercard, ",,,,,
https://store.totalenergies.fr/fr_FR/NF078640,STATION UNION EST,LE LAMENTIN - MARTINIQUE,"QUARTIER UNION  , 97232 LE LAMENTIN - MARTINIQUE, FRANCE","14.6276432,-60.98892379999999","SP 95, Excellium 98, Diesel, Fioul Premier, ",,"Mobility de TotalEnergies, Visa, Mastercard, ",,,,,
https://store.totalenergies.fr/fr_FR/NF078642,STATION DUCOS BAC,DUCOS - MARTINIQUE,"RN5 BAC  , 97224 DUCOS - MARTINIQUE, FRANCE","46.227638,2.213749","SP 95, Excellium 98, Diesel, Fioul Premier, ",,"Mobility de TotalEnergies, Visa, Mastercard, ",,,,,
https://store.totalenergies.fr/fr_FR/NF078644,STATION RIVIERE PILOTE DESFAR,RIVIERE PILOTE - MARTINIQUE,"QUARTIER DESFARFGES  , 97211 RIVIERE PILOTE - MARTINIQUE, FRANCE","14.5100196,-60.89583089999999","SP 95, Excellium 98, Diesel, Fioul Premier, ",,"Mobility de TotalEnergies, Visa, Mastercard, ",,,,,
https://store.totalenergies.fr/fr_FR/NF078656,STATION TARTANE,TRINITE - MARTINIQUE,"FONDS BASILE  , 97220 TRINITE - MARTINIQUE, FRANCE","14.7235721,-60.95982619999999","SP 95, Excellium 98, Diesel, Fioul Premier, ",,"Mobility de TotalEnergies, Visa, Mastercard, ",,,,,
https://store.totalenergies.fr/fr_FR/NF078710,SNC LEROC,MEAULTE,"RUE DE MOREUIL 16 , 80810 MEAULTE, FRANCE","49.9812038,2.6506884","SP 95, Excellium 98, ",,"Mobility de TotalEnergies, Eurotrafic, Visa, Mastercard, Carte Jubileo, ",,,"Assistance Club 10 Jours, Carte Club acceptée, ",,
https://store.totalenergies.fr/fr_FR/NF078714,RELAIS D'HYMONT,HYMONT,"14 RUE DE LA GARE  , 88500 HYMONT, FRANCE","48.2701663,6.1396611","SP 95, Excellium 98, ",,"Mobility de TotalEnergies, Mastercard, Eurotrafic, Visa, Carte Jubileo, ",,,"Assistance Club 10 Jours, Carte Club acceptée, ",,
https://store.totalenergies.fr/fr_FR/NF078757,JARD AUTO,JARD SUR MER,"4 RUE MARECHAL JOFFRE  , 85520 JARD SUR MER, FRANCE","46.4222393,-1.573865","Excellium 98, SP 95, ",,"Mobility de TotalEnergies, Mastercard, Eurotrafic, Carte Jubileo, Visa, ",,,"Assistance Club 10 Jours, Carte Club acceptée, ",,
https://store.totalenergies.fr/fr_FR/NF078759,LAGARDE CHARMEIL,CHARMEIL,"19 ROUTE DE ST POURCAIN  , 03110 CHARMEIL, FRANCE","46.1544859,3.3943444","Excellium Diesel, Diesel, SP95 e10, Excellium Grand Froid, AdBlue Truck, ",,"Aral, Mobility de TotalEnergies, American Express, Mastercard, Eurotrafic, Visa, Carte Jubileo, Carte Club TotalEnergies, MOL, ","AdBlue Truck, ","Toilettes, ","Assistance Club 30 Jours, Jauge Cadeau, Club Truck, Carte Club acceptée, Cagnotte TotalEnergies, Adhésion station, ",,
https://store.totalenergies.fr/fr_FR/NF078762,THIERS AUTOMOBILE,THIERS,"AVENUE LEO LAGRANGE 52 , 63300 THIERS, FRANCE","45.8475451,3.5306447","Excellium 98, SP 95, ",,"Mobility de TotalEnergies, Visa, Mastercard, Eurotrafic, Carte Jubileo, ",,,"Assistance Club 10 Jours, Carte Club acceptée, ",,
https://store.totalenergies.fr/fr_FR/NF078776,SARL FERRET AUTOMOBILES,ST JAMES,"ROUTE DE FOUGERES  , 50240 ST JAMES, FRANCE","48.5219401,-1.3225371","Excellium 98, SP 95, ",,"Mobility de TotalEnergies, Mastercard, Eurotrafic, Visa, Carte Jubileo, ",,,"Assistance Club 10 Jours, Carte Club acceptée, ",,
https://store.totalenergies.fr/fr_FR/NF014393,JBM AUTOMOBILES SERVICES,LALBENQUE,"LE MERCADIOL  , 46230 LALBENQUE, FRANCE","44.3409618,1.543854","Excellium 98, SP 95, Diesel, Fioul Premier, ",,"Aral, Visa, Mobility de TotalEnergies, American Express, UTA, Mastercard, Eurotrafic, Carte Jubileo, MOL, ",,,"Assistance Club 30 Jours, Carte Club acceptée, ",,
https://store.totalenergies.fr/fr_FR/NF014399,SAS RCM AUTO,VARENNES CHANGY,"28 ROUTE DE NOGENT  , 45290 VARENNES CHANGY, FRANCE","47.8645514,2.662363","Excellium 98, SP 95, ",,"Visa, Mobility de TotalEnergies, Mastercard, Eurotrafic, Carte Jubileo, ",,,"Assistance Club 10 Jours, Carte Club acceptée, ",,
https://store.totalenergies.fr/fr_FR/NF014408,GARAGE TERRIEN ET FILS,LA CHAPELLE BASSE MER,"BD PASTEUR  , 44450 LA CHAPELLE BASSE MER, FRANCE","47.2708796,-1.3324901","Diesel, Fioul Premier, Excellium 98, SP 95, ",,"American Express, UTA, Mobility de TotalEnergies, Mastercard, Eurotrafic, Visa, Carte Jubileo, Aral, MOL, ",,,"Assistance Club 30 Jours, Carte Club acceptée, ",,
https://store.totalenergies.fr/fr_FR/NF014412,GARAGE SIET JORDAN,ASSERAC,"24 RTE DU PONT DE BOIS  , 44410 ASSERAC, FRANCE","47.4249014,-2.3948935","Excellium 98, SP 95, ",,"Mobility de TotalEnergies, Mastercard, Eurotrafic, Visa, Carte Jubileo, ",,,"Assistance Club 10 Jours, Carte Club acceptée, ",,
https://store.totalenergies.fr/fr_FR/NF014414,STA AEROPORT NANTES ATLANTIQUE,BOUGUENAIS,"BOUGUENAIS  , 44340 BOUGUENAIS, FRANCE","47.1736863,-1.6101151","Diesel, Fioul Premier, Excellium 98, SP 95, ",,"American Express, UTA, Mastercard, Eurotrafic, Visa, ",,,,,
https://store.totalenergies.fr/fr_FR/NF014418,GARAGE ROYER,STE SIGOLENE,"LE PEYCHIER  , 43600 STE SIGOLENE, FRANCE","45.2482255,4.2274241","Excellium 98, SP 95, Diesel, Fioul Premier, ",,"Mastercard, Visa, Mobility de TotalEnergies, American Express, UTA, Eurotrafic, Carte Jubileo, MOL, Aral, ",,,"Assistance Club 30 Jours, Carte Club acceptée, ",,
https://store.totalenergies.fr/fr_FR/NF014429,GARAGE GUILLET,COURMEMIN,"20 RUE DES TUILERIES  , 41230 COURMEMIN, FRANCE","47.473529,1.6310362","Excellium 98, SP 95, ",,"Mastercard, Visa, Mobility de TotalEnergies, Eurotrafic, Carte Jubileo, ",,,"Assistance Club 10 Jours, Carte Club acceptée, ",,
https://store.totalenergies.fr/fr_FR/NF014435,MME MONFORT CATHY,CASTELNAU CHALOSSE,"LE BOURG  , 40360 CASTELNAU CHALOSSE, FRANCE","43.66487,-0.8448779999999999","Excellium 98, SP 95, ",,"Visa, Mobility de TotalEnergies, Mastercard, Eurotrafic, Carte Jubileo, ",,,"Assistance Club 10 Jours, Carte Club acceptée, ",,
https://store.totalenergies.fr/fr_FR/NF014437,SA SAUBUSSE J.P. GARAGE,SAMADET,"ROUTE DE ST SEVER  , 40320 SAMADET, FRANCE","43.6451162,-0.4882486","Excellium 98, SP 95, ",,"Mastercard, Carte Jubileo, Mobility de TotalEnergies, Eurotrafic, Visa, ",,,,,
https://store.totalenergies.fr/fr_FR/NF014447,SARL FLACHER,VIRIVILLE,"ROUTE DE CHATENAY 497 , 38980 VIRIVILLE, FRANCE","45.3208885,5.2065882","Excellium 98, SP 95, ",,"Mobility de TotalEnergies, Mastercard, Eurotrafic, Visa, Carte Jubileo, ",,,"Assistance Club 10 Jours, Carte Club acceptée, ",,
https://store.totalenergies.fr/fr_FR/NF014464,AGS EIRL,NOUANS LES FONTAINES,"15 R VICTOR HUGO  , 37460 NOUANS LES FONTAINES, FRANCE","47.13510549999999,1.2980428","Excellium 98, SP 95, ",,"Eurotrafic, Carte Jubileo, Mobility de TotalEnergies, Mastercard, Visa, ",,,"Assistance Club 10 Jours, Carte Club acceptée, ",,
https://store.totalenergies.fr/fr_FR/NF015743,GARAGE FRATUS,FLEURANCE,"1 AV C. F POMMIES  , 32500 FLEURANCE, FRANCE","43.8576153,0.6611573","Excellium Diesel, ",,"Mobility de TotalEnergies, Mastercard, Eurotrafic, Visa, Carte Jubileo, ",,,"Assistance Club 10 Jours, Carte Club acceptée, ",,
https://store.totalenergies.fr/fr_FR/NF015747,EURL RELAIS LA SAVOYARDE,UGINE,"ROUTE D'ANNECY 2120 , 73400 UGINE, FRANCE","45.75669490000001,6.3993636","Diesel, Fioul Premier, Excellium 98, SP 95, GNR, ",,"American Express, UTA, Mobility de TotalEnergies, Aral, Mastercard, Eurotrafic, Visa, Carte Jubileo, MOL, ",,,"Assistance Club 30 Jours, Carte Club acceptée, ",,
https://store.totalenergies.fr/fr_FR/NF015749,ARRATS AUTO SERVICES,MAUVEZIN,"AV JEAN PHILIP  , 32120 MAUVEZIN, FRANCE","43.7286557,0.8777979","Excellium 98, SP 95, ",,"Visa, Mobility de TotalEnergies, DKV, Mastercard, Eurotrafic, Carte Jubileo, ",,,"Assistance Club 10 Jours, Carte Club acceptée, ",,
https://store.totalenergies.fr/fr_FR/NF015755,DLB AUTOMOBILES,PONTIVY,"RUE JEAN MOULIN 46 , 56300 PONTIVY, FRANCE","48.0598827,-2.9557048","SP 95, Excellium 98, ",,"Mobility de TotalEnergies, Mastercard, Eurotrafic, Visa, Carte Jubileo, ",,,"Assistance Club 10 Jours, Carte Club acceptée, ",,
https://store.totalenergies.fr/fr_FR/NF015766,SASU GARAGE BONEL,TREIGNAC,"5 AV GENERAL DE GAULLE  , 19260 TREIGNAC, FRANCE","45.5364705,1.7941331","SP 95, Excellium 98, ",,"Mobility de TotalEnergies, Mastercard, Eurotrafic, Visa, Carte Jubileo, ",,,"Assistance Club 10 Jours, Carte Club acceptée, ",,
https://store.totalenergies.fr/fr_FR/NF015774,SARL GARAGE DE LA CROIX DE FARLON,BONNEVILLE,"403 AVENUE DES GLIERES  , 74130 BONNEVILLE, FRANCE","46.0734091,6.401346999999999","Excellium Diesel, Diesel, SP 95, ",,"Mobility de TotalEnergies, American Express, UTA, Mastercard, Eurotrafic, Visa, Carte Jubileo, Aral, MOL, ",,,"Assistance Club 30 Jours, Jauge Cadeau, Club Truck, Carte Club acceptée, ",,
https://store.totalenergies.fr/fr_FR/NF015786,SARL BOLLEY GARAGE,TORCIEU,"RN 504 - LA CHAUCHAY  , 01230 TORCIEU, FRANCE","45.93099,5.406249","Excellium 98, SP 95, ",,"DKV, Visa, Mobility de TotalEnergies, Mastercard, Eurotrafic, Carte Jubileo, ",,,"Jauge Cadeau, Assistance Club 10 Jours, Carte Club acceptée, ",,
https://store.totalenergies.fr/fr_FR/NF015788,SARL AUSTRUI,HEYRIEUX,"AVENUE DU 19 MARS 1962 791 , 38540 HEYRIEUX, FRANCE","45.63493219999999,5.0494999","Diesel, Fioul Premier, SP 95, Excellium 98, ",,"American Express, UTA, Eurotrafic, Carte Jubileo, Mobility de TotalEnergies, Mastercard, Visa, Aral, MOL, ",,,"Assistance Club 10 Jours, Carte Club acceptée, ",,
https://store.totalenergies.fr/fr_FR/NF015801,SARL PEDURTHE LARROUDE,AURIAC,"RN 134  , 64450 AURIAC, FRANCE","43.5126455,-0.311185","Diesel, Fioul Premier, SP 95, Excellium 98, ",,"Eurotrafic, Mobility de TotalEnergies, American Express, UTA, Mastercard, Visa, Carte Jubileo, Aral, MOL, ",,,"Assistance Club 30 Jours, Carte Club acceptée, ",,
https://store.totalenergies.fr/fr_FR/NF015819,M. PATRICE PRIEUR,LE MERIOT,"ROUTE NATIONALE 19 6 , 10400 LE MERIOT, FRANCE","48.5108772,3.4298805","Diesel, Fioul Premier, Excellium 98, SP 95, ",,"American Express, UTA, Mobility de TotalEnergies, Mastercard, Eurotrafic, Visa, Carte Jubileo, Aral, MOL, ",,,"Assistance Club 10 Jours, Carte Club acceptée, ",,
https://store.totalenergies.fr/fr_FR/NF015820,AUTOMOBILES DSP,ETREPAGNY,"1O9, RUE SAINT MAUR  , 27150 ETREPAGNY, FRANCE","49.305372,1.6155426","Diesel, Fioul Premier, Excellium 98, SP 95, ",,"American Express, UTA, Mobility de TotalEnergies, Mastercard, Eurotrafic, Visa, Carte Jubileo, Aral, MOL, ",,,"Assistance Club 30 Jours, Carte Club acceptée, ",,
https://store.totalenergies.fr/fr_FR/NF015824,SAS RENAULT BRICQUEBEC,BRICQUEBEC,"RTE DE CHERBOURG  , 50260 BRICQUEBEC, FRANCE","49.4715592,-1.6427358","Excellium 98, SP 95, ",,"Visa, Mobility de TotalEnergies, Mastercard, Eurotrafic, Carte Jubileo, ",,,"Assistance Club 10 Jours, Carte Club acceptée, ",,
https://store.totalenergies.fr/fr_FR/NF015826,GARAGE FROMENTIN,LA MEILLERAYE DE BRETAGNE,"LES LANDES  , 44520 LA MEILLERAYE DE BRETAGNE, FRANCE","47.6013019,-1.387592","Diesel, Fioul Premier, Excellium 98, SP 95, ",,"Mastercard, Carte Jubileo, Mobility de TotalEnergies, American Express, UTA, Eurotrafic, Visa, Aral, MOL, ",,,"Assistance Club 30 Jours, Carte Club acceptée, ",,
https://store.totalenergies.fr/fr_FR/NF033364,SARL DEGAND LOSANGE,RONCHIN,"331 AVENUE CHARLES SAINT VENANT  , 59790 RONCHIN, FRANCE","50.5999575,3.0842761","Excellium 98, Excellium Diesel, Diesel, SP95 e10, ",,"MOL, Mobility de TotalEnergies, Visa, Carte Jubileo, Carte Club TotalEnergies, Mastercard, Eurotrafic, American Express, Aral, ",,"Baie de maintenance, Toilettes, Wifi, AdBlue bidon, ","Assistance Club 30 Jours, Club Truck, Cagnotte TotalEnergies, Jauge Cadeau, Carte Club acceptée, ",,
https://store.totalenergies.fr/fr_FR/NF033420,STATION SERRIERA,SERRIERA,"STATION TOTAL CD 81  , 20147 SERRIERA, FRANCE","42.301625,8.708999","SP 95, Excellium Diesel, Diesel, Fioul Premier, ",,"Mobility de TotalEnergies, MOL, UTA, Visa, Carte Jubileo, Mastercard, Eurotrafic, American Express, Aral, ",,,"Assistance Club 30 Jours, Jauge Cadeau, Club Truck, Carte Club acceptée, ",,
https://store.totalenergies.fr/fr_FR/NF033432,RELAIS BELLE AIRE,AYTRE,"ROUTE DE SURGERES - ZAC DE BELLE AIRE  , 17440 AYTRE, FRANCE","46.12837570000001,-1.0924628","Excellium 98, Excellium Diesel, SP95 e10, Diesel, ","Lavage à Rouleaux, ","Mobility de TotalEnergies, MOL, Visa, Carte Jubileo, Carte Club TotalEnergies, Mastercard, Eurotrafic, American Express, Carte Wash, Aral, ",,"Boutique, Baie de maintenance, Espace Pro, Lavage à Rouleaux, Toilettes, Wifi, AdBlue bidon, ","Assistance Club 30 Jours, Club Truck, Cagnotte TotalEnergies, Adhésion station, Jauge Cadeau, Carte Club acceptée, ",,
https://store.totalenergies.fr/fr_FR/NF035790,SA AUXERRE AUTOMOBILE,AUXERRE,"20 BOULEVARD VAULABELLE  , 89000 AUXERRE, FRANCE","47.7922102,3.5751405","Excellium 98, Diesel, SP95 e10, ",,"Mobility de TotalEnergies, MOL, Visa, Carte Jubileo, Carte Club TotalEnergies, Mastercard, Eurotrafic, American Express, Aral, ",,"Toilettes, ","Assistance Club 30 Jours, Club Truck, Cagnotte TotalEnergies, Jauge Cadeau, Carte Club acceptée, ",,
https://store.totalenergies.fr/fr_FR/NF037356,SARL COCHET,GAREIN,"RTE DE SABRES  , 40420 GAREIN, FRANCE","44.0536875,-0.6592138","SP 95, Diesel, ",,"MOL, Mobility de TotalEnergies, Visa, Carte Jubileo, Carte Club TotalEnergies, Mastercard, Eurotrafic, American Express, Aral, ",,"AdBlue bidon, ","Assistance Club 30 Jours, Jauge Cadeau, Club Truck, Cagnotte TotalEnergies, Carte Club acceptée, ",,
https://store.totalenergies.fr/fr_FR/NF037383,SARL GARAGE DE LA POSTE,LUGNY,"LIEU DES NIEVRES  , 71260 LUGNY, FRANCE","46.4449714,4.8923916","Diesel, Fioul Premier, SP 95, Excellium 98, ",,"American Express, UTA, Mobility de TotalEnergies, Mastercard, Eurotrafic, Visa, Carte Jubileo, Aral, MOL, ",,,"Assistance Club 10 Jours, Carte Club acceptée, ",,
https://store.totalenergies.fr/fr_FR/NF037503,SNC LE REPERE,FORCALQUEIRET,"43 AVENUE DE LA LIBERATION  , 83136 FORCALQUEIRET, FRANCE","43.3097904,6.013676999999999","Excellium 98, Excellium Diesel, Diesel, SP 95, GNR, ",,"Mobility de TotalEnergies, MOL, Visa, Carte Jubileo, Carte Club TotalEnergies, Mastercard, Eurotrafic, American Express, Aral, ",,"Toilettes, Boutique, AdBlue bidon, ","Assistance Club 30 Jours, Club Truck, Cagnotte TotalEnergies, Jauge Cadeau, Adhésion station, Carte Club acceptée, ",,
https://store.totalenergies.fr/fr_FR/NF037746,EURL ALMERAS,ST GENIEZ D OLT,"164 AVENUE D'ESPALION  , 12130 ST GENIEZ D OLT, FRANCE","44.4626739,2.9718885","SP 95, Excellium Diesel, Diesel, ",,"Mobility de TotalEnergies, MOL, Visa, Carte Jubileo, Carte Club TotalEnergies, Mastercard, Eurotrafic, American Express, Aral, ",,"Toilettes, AdBlue bidon, ","Assistance Club 30 Jours, Jauge Cadeau, Club Truck, Carte Club acceptée, Cagnotte TotalEnergies, Adhésion station, ",,
https://store.totalenergies.fr/fr_FR/NF059069,RELAIS LA RAMUSSE,CHATEL ST-GERMAIN,"40 BIS AVENUE DE LA LIBERATION  , 57160 CHATEL ST-GERMAIN, FRANCE","49.1095171,6.1002531","Super Ethanol e85, SP95 e10, Excellium Diesel, Diesel, Excellium Grand Froid, ","Aspirateur, Lavage à Rouleaux, ","Mastercard, Carte Jubileo, Mobility de TotalEnergies, American Express, Eurotrafic, Visa, Carte Club TotalEnergies, MOL, Aral, ",,"Café, Lavage à Rouleaux, Justbip, Gonflage, ","Assistance Club 10 Jours, Jauge Cadeau, Cagnotte TotalEnergies, Adhésion station, Carte Club acceptée, ",,
https://store.totalenergies.fr/fr_FR/NF078838,GARAGE SUTTER,HELFRANTZKIRCH,"RUE PRINCIPALE 67 , 68510 HELFRANTZKIRCH, FRANCE","47.61043069999999,7.422320199999999","Excellium 98, SP 95, ",,"Mobility de TotalEnergies, Eurotrafic, Carte Jubileo, Mastercard, Visa, ",,,"Assistance Club 10 Jours, Carte Club acceptée, ",,
https://store.totalenergies.fr/fr_FR/NF059079,RELAIS TIERCELINS,NANCY,"5 BOULEVARD LOBAU  , 54000 NANCY, FRANCE","48.69137749999999,6.1931137","Excellium Grand Froid, Excellium 98, Excellium Diesel, Diesel, Super Ethanol e85, SP95 e10, ","Aspirateur, Lavage à Rouleaux, ","Mobility de TotalEnergies, American Express, Eurotrafic, Visa, Carte Jubileo, MOL, Aral, Mastercard, Carte Club TotalEnergies, ",,"Café, Lavage à Rouleaux, Justbip, Gonflage, ","Assistance Club 30 Jours, Club Truck, Cagnotte TotalEnergies, Jauge Cadeau, Adhésion station, Carte Club acceptée, ",,
https://store.totalenergies.fr/fr_FR/NF059089,RELAIS PLAISANCIERS,BEAULIEU SUR MER,"RN 559 BASSE CORNICHE  , 06310 BEAULIEU SUR MER, FRANCE","43.7093875,7.3351511","Excellium 98, Excellium Diesel, Diesel, SP95 e10, ",,"Mobility de TotalEnergies, MOL, Visa, Carte Jubileo, Carte Club TotalEnergies, Mastercard, Eurotrafic, American Express, Aral, ",,"Baie de maintenance, Justbip, Gonflage, ","Assistance Club 30 Jours, Club Truck, Cagnotte TotalEnergies, Jauge Cadeau, Adhésion station, Carte Club acceptée, ",,
https://store.totalenergies.fr/fr_FR/NF078850,SARL MAIRE-MARTIN,ABRESCHVILLER,"RUE GENERAL LECLERC 136 , 57560 ABRESCHVILLER, FRANCE","48.6320239,7.1047866","Excellium 98, SP 95, ",,"Mobility de TotalEnergies, Eurotrafic, Carte Jubileo, Mastercard, Visa, ",,,"Assistance Club 10 Jours, Carte Club acceptée, ",,
https://store.totalenergies.fr/fr_FR/NF078852,LECOMTE AUTOMOBILES SAS,BAGNOLES DE L ORNE,"AVENUE ROBERT COUSIN 8 , 61140 BAGNOLES DE L ORNE, FRANCE","48.55812530000001,-0.4191148","Excellium 98, SP 95, ",,"Mobility de TotalEnergies, Mastercard, Eurotrafic, Visa, Carte Jubileo, ",,,"Assistance Club 10 Jours, Carte Club acceptée, ",,
https://store.totalenergies.fr/fr_FR/NF059108,RELAIS DES CHAMPARTS,LIMAY,"60 AV. DE LA PAIX  , 78520 LIMAY, FRANCE","48.9923406,1.7445151","Excellium 98, Excellium Diesel, Diesel, Super Ethanol e85, SP95 e10, ","Aspirateur, Lavage à Rouleaux, ","MOL, American Express, Mastercard, Eurotrafic, Visa, Carte Jubileo, Carte Club TotalEnergies, Aral, Mobility de TotalEnergies, ",,"Amazon Locker, Café, Justbip, Gonflage, AdBlue bidon, Lavage à Rouleaux, ","Assistance Club 10 Jours, Jauge Cadeau, Cagnotte TotalEnergies, Adhésion station, Carte Club acceptée, ",,
https://store.totalenergies.fr/fr_FR/NF059110,RELAIS AIGUELONGUE,MONTPELLIER,"567 AV.DE LA JUSTICE DE CASTELNAU  , 34090 MONTPELLIER, FRANCE","43.6264847,3.8764079","Excellium 98, Excellium Diesel, Diesel, SP95 e10, ","Aspirateur, Lavage à Rouleaux, ","Mastercard, Carte Wash, MOL, American Express, Eurotrafic, Visa, Carte Jubileo, Carte Club TotalEnergies, Aral, Mobility de TotalEnergies, ",,"Café, Amazon Locker, Baie de maintenance, Lavage à Rouleaux, Justbip, Gonflage, ","Assistance Club 10 Jours, Jauge Cadeau, Cagnotte TotalEnergies, Adhésion station, Carte Club acceptée, ",,
